11000027,0.0020062923431396484,2.8666269779205322
12000029,0.0009575438499450684,3.1068007946014404
13000049,0.0010068416595458984,3.3559155464172363
14000059,0.0010006427764892578,3.5833168029785156
15000067,0.0005965924263000488,3.8477869033813477
16000079,0.0010023117065429688,4.0697267055511475
17000129,0.0006828069686889649,4.428093671798706
18000137,0.0006815743446350098,4.631696462631226
19000153,0.002004861831665039,4.916940689086914
20000159,0.0013390135765075683,5.152681589126587
21000169,0.0010008811950683594,5.445085763931274
22000201,0.0010035037994384766,5.670056581497192
23000261,0.0020058155059814453,5.969959259033203
24000281,0.0010273456573486328,6.340346097946167
25000303,0.0015037059783935547,6.457501649856567
26000309,0.0008878254890441894,6.71333384513855
27000341,0.0020058155059814453,6.960261106491089
28000363,0.001500844955444336,7.388134956359863
29000393,0.0015025138854980469,7.703554391860962
30000401,0.0024820518493652343,7.839889287948608
31000421,0.001005411148071289,8.189826250076294
32000447,0.0015039443969726562,8.340427160263062
33000481,0.0020074844360351562,8.766348838806152
34000501,0.0014584064483642578,9.180387020111084
35000509,0.0009826135635375977,9.245368242263794
36000521,0.0010025501251220703,9.40985369682312
37000529,0.0020093917846679688,9.641227006912231
38000537,0.0015039443969726562,9.933110237121582
39000539,0.0020055770874023438,10.280919551849365
40000547,0.00150299072265625,10.390283584594727
41000563,0.002004861831665039,10.875966787338257
42000571,0.0015039443969726562,10.970106363296509
43000589,0.0025060176849365234,11.180638790130615
44000597,0.0010030269622802734,11.493358850479126
45000611,0.002508878707885742,11.805420637130737
46000613,0.0010027885437011719,12.064115047454834
47000627,0.0010020732879638672,48.37274932861328
48000647,0.0010027885437011719,12.599623918533325
49000657,0.0015041828155517578,12.906745672225952
50000683,0.00150299072265625,13.350486993789673
51000707,0.0015044212341308594,13.92716097831726
52000709,0.0010409355163574219,13.909831285476685
53000711,0.0010035037994384766,14.039737462997437
54000743,0.0010025501251220703,14.041863918304443
55000753,0.0015037059783935547,14.425799369812012
56000759,0.0014560222625732422,14.620550870895386
57000761,0.002004861831665039,14.979798555374146
58000769,0.0010027885437011719,15.289433002471924
59000789,0.0020051002502441406,17.843876838684082
60000793,0.0015227794647216797,16.063223600387573
